Wavelength (nm),Sum(calc),Ti I (1.8e-2),Ti II (9.6e-1),Ti III (2.1e-2)
499.492,3.804e-2,3.804e-2,,3.784e-15
499.497,9.018e-2,9.018e-2,,3.782e-15
499.501,1.773e-1,1.773e-1,,3.781e-15
499.506,4.053e-1,4.053e-1,,3.779e-15
499.511,9.084e-1,9.084e-1,,3.777e-15
499.516,1.995e+0,1.995e+0,,3.775e-15
499.521,4.296e+0,4.296e+0,,3.773e-15
499.526,9.066e+0,9.066e+0,,3.771e-15
499.531,1.875e+1,1.875e+1,,3.769e-15
499.536,3.802e+1,3.802e+1,,3.767e-15
499.541,7.557e+1,7.557e+1,,3.765e-15
499.546,1.472e+2,1.472e+2,,3.764e-15
499.551,2.811e+2,2.811e+2,,3.762e-15
499.556,5.260e+2,5.260e+2,,3.760e-15
499.561,9.649e+2,9.649e+2,,3.758e-15
499.566,1.735e+3,1.735e+3,,3.756e-15
499.571,3.057e+3,3.057e+3,,3.754e-15
499.576,5.281e+3,5.281e+3,,3.752e-15
499.581,8.942e+3,8.942e+3,,3.750e-15
499.586,1.484e+4,1.484e+4,,3.748e-15
499.591,2.414e+4,2.414e+4,,3.746e-15
499.596,3.849e+4,3.849e+4,,3.745e-15
499.601,6.016e+4,6.016e+4,,3.743e-15
499.606,9.216e+4,9.216e+4,,3.741e-15
499.611,1.384e+5,1.384e+5,,3.739e-15
499.616,2.037e+5,2.037e+5,,3.737e-15
499.621,2.938e+5,2.938e+5,,3.735e-15
499.626,4.154e+5,4.154e+5,,3.733e-15
499.631,5.757e+5,5.757e+5,,3.731e-15
499.636,7.821e+5,7.821e+5,,3.729e-15
499.641,1.041e+6,1.041e+6,,3.727e-15
499.646,1.359e+6,1.359e+6,,3.725e-15
499.651,1.739e+6,1.739e+6,,3.724e-15
499.656,2.180e+6,2.180e+6,,3.722e-15
499.661,2.680e+6,2.680e+6,,3.720e-15
499.666,3.228e+6,3.228e+6,,3.718e-15
499.671,3.812e+6,3.812e+6,,3.716e-15
499.676,4.412e+6,4.412e+6,,3.714e-15
499.681,5.005e+6,5.005e+6,,3.712e-15
499.686,5.565e+6,5.565e+6,,3.710e-15
499.691,6.066e+6,6.066e+6,,3.708e-15
499.696,6.480e+6,6.480e+6,,3.706e-15
499.701,6.785e+6,6.785e+6,,3.705e-15
499.706,6.964e+6,6.964e+6,,3.703e-15
499.711,7.006e+6,7.006e+6,,3.701e-15
499.716,6.909e+6,6.909e+6,,3.699e-15
499.721,6.677e+6,6.677e+6,,3.697e-15
499.726,6.326e+6,6.326e+6,,3.695e-15
499.731,5.874e+6,5.874e+6,,3.693e-15
499.736,5.347e+6,5.347e+6,,3.691e-15
499.741,4.770e+6,4.770e+6,,3.689e-15
499.746,4.171e+6,4.171e+6,,3.687e-15
499.751,3.575e+6,3.575e+6,,3.686e-15
499.756,3.004e+6,3.004e+6,,3.684e-15
499.761,2.474e+6,2.474e+6,,3.682e-15
499.766,1.997e+6,1.997e+6,,3.680e-15
499.771,1.581e+6,1.581e+6,,3.678e-15
499.776,1.228e+6,1.228e+6,,3.676e-15
499.781,9.377e+5,9.377e+5,,3.674e-15
499.786,7.068e+5,7.068e+5,,3.672e-15
499.791,5.316e+5,5.316e+5,,3.670e-15
499.796,4.096e+5,4.096e+5,,3.668e-15
499.801,3.406e+5,3.406e+5,,3.667e-15
499.806,3.298e+5,3.298e+5,,3.665e-15
499.811,3.908e+5,3.908e+5,,3.663e-15
499.816,5.490e+5,5.490e+5,,3.661e-15
499.821,8.477e+5,8.477e+5,,3.659e-15
499.826,1.354e+6,1.354e+6,,3.657e-15
499.831,2.170e+6,2.170e+6,,3.655e-15
499.836,3.439e+6,3.439e+6,,3.653e-15
499.841,5.361e+6,5.361e+6,,3.651e-15
499.846,8.202e+6,8.202e+6,,3.649e-15
499.851,1.231e+7,1.231e+7,,3.648e-15
499.856,1.810e+7,1.810e+7,,3.646e-15
499.861,2.610e+7,2.610e+7,,3.644e-15
499.866,3.690e+7,3.690e+7,,3.642e-15
499.871,5.112e+7,5.112e+7,,3.640e-15
499.876,6.943e+7,6.943e+7,,3.638e-15
499.881,9.242e+7,9.242e+7,,3.636e-15
499.886,1.206e+8,1.206e+8,,3.634e-15
499.891,1.542e+8,1.542e+8,,3.632e-15
499.896,1.933e+8,1.933e+8,,3.630e-15
499.901,2.376e+8,2.376e+8,,3.629e-15
499.906,2.862e+8,2.862e+8,,3.627e-15
499.911,3.378e+8,3.378e+8,,3.625e-15
499.916,3.910e+8,3.910e+8,,3.623e-15
499.921,4.435e+8,4.435e+8,,3.621e-15
499.926,4.931e+8,4.931e+8,,3.619e-15
499.931,5.374e+8,5.374e+8,,3.617e-15
499.936,5.740e+8,5.740e+8,,3.615e-15
499.941,6.011e+8,6.011e+8,,3.613e-15
499.946,6.169e+8,6.169e+8,,3.611e-15
499.951,6.206e+8,6.206e+8,,3.610e-15
499.956,6.120e+8,6.120e+8,,3.608e-15
499.961,5.916e+8,5.916e+8,,3.606e-15
499.966,5.605e+8,5.605e+8,,3.604e-15
499.971,5.206e+8,5.206e+8,,3.602e-15
499.976,4.740e+8,4.740e+8,,3.600e-15
499.981,4.231e+8,4.231e+8,,3.598e-15
499.986,3.703e+8,3.703e+8,,3.596e-15
499.991,3.179e+8,3.179e+8,,3.594e-15
499.996,2.678e+8,2.678e+8,,3.592e-15
500.001,2.215e+8,2.215e+8,,3.591e-15
500.006,1.803e+8,1.803e+8,,3.589e-15
500.011,1.448e+8,1.448e+8,,3.587e-15
500.016,1.153e+8,1.153e+8,,3.585e-15
500.021,9.173e+7,9.173e+7,,3.583e-15
500.026,7.389e+7,7.389e+7,,3.581e-15
500.031,6.130e+7,6.130e+7,,3.579e-15
500.036,5.342e+7,5.342e+7,,3.577e-15
500.041,4.962e+7,4.962e+7,,3.575e-15
500.046,4.928e+7,4.928e+7,,3.573e-15
500.051,5.176e+7,5.176e+7,,3.572e-15
500.056,5.645e+7,5.645e+7,,3.570e-15
500.061,6.271e+7,6.271e+7,,3.568e-15
500.066,6.995e+7,6.995e+7,,3.566e-15
500.071,7.758e+7,7.758e+7,,3.564e-15
500.076,8.502e+7,8.502e+7,,3.562e-15
500.081,9.176e+7,9.176e+7,,3.560e-15
500.086,9.731e+7,9.731e+7,,3.558e-15
500.091,1.013e+8,1.013e+8,,3.556e-15
500.096,1.035e+8,1.035e+8,,3.554e-15
500.101,1.036e+8,1.036e+8,,3.553e-15
500.106,1.017e+8,1.017e+8,,3.551e-15
500.111,9.793e+7,9.793e+7,,3.549e-15
500.116,9.240e+7,9.240e+7,,3.547e-15
500.121,8.547e+7,8.547e+7,,3.545e-15
500.126,7.749e+7,7.749e+7,,3.543e-15
500.131,6.887e+7,6.887e+7,,3.541e-15
500.136,5.999e+7,5.999e+7,,3.539e-15
500.141,5.123e+7,5.123e+7,,3.537e-15
500.146,4.288e+7,4.288e+7,,3.535e-15
500.151,3.518e+7,3.518e+7,,3.534e-15
500.156,2.829e+7,2.829e+7,,3.532e-15
500.161,2.230e+7,2.230e+7,,3.530e-15
500.166,1.723e+7,1.723e+7,,3.528e-15
500.171,1.305e+7,1.305e+7,,3.526e-15
500.176,9.689e+6,9.689e+6,,3.524e-15
500.181,7.050e+6,7.050e+6,,3.522e-15
500.186,5.029e+6,5.029e+6,,3.520e-15
500.191,3.516e+6,3.516e+6,,3.518e-15
500.196,2.410e+6,2.410e+6,,3.516e-15
500.201,1.619e+6,1.619e+6,,3.515e-15
500.206,1.066e+6,1.066e+6,,3.513e-15
500.211,6.880e+5,6.880e+5,,3.511e-15
500.216,4.353e+5,4.353e+5,,3.509e-15
500.221,2.699e+5,2.699e+5,,3.507e-15
500.226,1.641e+5,1.641e+5,,3.505e-15
500.231,9.776e+4,9.776e+4,,3.503e-15
500.236,5.710e+4,5.710e+4,,3.501e-15
500.241,3.269e+4,3.269e+4,,3.499e-15
500.246,1.834e+4,1.834e+4,,3.497e-15
500.251,1.009e+4,1.009e+4,,3.495e-15
500.256,5.439e+3,5.439e+3,,3.494e-15
500.261,2.875e+3,2.875e+3,,3.492e-15
500.266,1.489e+3,1.489e+3,,3.490e-15
500.271,7.561e+2,7.561e+2,,3.488e-15
500.276,3.763e+2,3.763e+2,,3.486e-15
500.281,1.836e+2,1.836e+2,,3.484e-15
500.286,8.780e+1,8.780e+1,,3.482e-15
500.291,4.116e+1,4.116e+1,,3.480e-15
500.296,1.891e+1,1.891e+1,,3.478e-15
500.301,8.516e+0,8.516e+0,,3.476e-15
500.306,3.760e+0,3.760e+0,,3.475e-15
500.311,1.627e+0,1.627e+0,,3.473e-15
500.316,6.900e-1,6.900e-1,,3.471e-15
500.321,2.869e-1,2.869e-1,,3.469e-15
500.326,1.169e-1,1.169e-1,,3.467e-15
500.331,4.670e-2,4.670e-2,,3.465e-15
500.336,1.829e-2,1.829e-2,,3.463e-15
500.341,7.018e-3,7.018e-3,,3.461e-15
500.346,2.640e-3,2.640e-3,,3.459e-15
500.351,9.737e-4,9.737e-4,,3.457e-15
500.356,3.519e-4,3.519e-4,,3.456e-15
500.361,1.247e-4,1.247e-4,,3.454e-15
500.366,4.331e-5,4.331e-5,,3.452e-15
500.371,1.474e-5,1.474e-5,,3.450e-15
500.376,4.919e-6,4.919e-6,,3.448e-15
500.381,1.609e-6,1.609e-6,,3.446e-15
500.386,5.159e-7,5.159e-7,,3.444e-15
500.391,1.621e-7,1.621e-7,,3.442e-15
500.396,4.994e-8,4.994e-8,,3.440e-15
500.401,1.508e-8,1.508e-8,,3.438e-15
500.406,4.462e-9,4.462e-9,,3.437e-15
500.411,1.027e-8,1.027e-8,,3.435e-15
500.416,3.500e-8,3.500e-8,,3.433e-15
500.421,1.170e-7,1.170e-7,,3.431e-15
500.426,3.832e-7,3.832e-7,,3.429e-15
500.431,1.230e-6,1.230e-6,,3.427e-15
500.436,3.873e-6,3.873e-6,,3.425e-15
500.441,1.195e-5,1.195e-5,,3.423e-15
500.446,3.615e-5,3.615e-5,,3.421e-15
500.451,1.072e-4,1.072e-4,,3.419e-15
500.456,3.115e-4,3.115e-4,,3.418e-15
500.461,8.875e-4,8.875e-4,,3.416e-15
500.466,2.478e-3,2.478e-3,,3.414e-15
500.471,6.785e-3,6.785e-3,,3.412e-15
500.476,1.821e-2,1.821e-2,,3.410e-15
500.481,4.790e-2,4.790e-2,,3.408e-15
500.486,1.235e-1,1.235e-1,,3.406e-15
500.491,3.122e-1,3.122e-1,,3.404e-15
500.496,7.736e-1,7.736e-1,,3.402e-15
500.501,1.879e+0,1.879e+0,,3.400e-15
500.505,3.767e+0,3.767e+0,,3.399e-15
500.510,8.828e+0,8.828e+0,,3.397e-15
500.515,2.028e+1,2.028e+1,,3.395e-15
500.520,4.566e+1,4.566e+1,,3.393e-15
500.525,1.008e+2,1.008e+2,,3.391e-15
500.530,2.180e+2,2.180e+2,,3.389e-15
500.535,4.624e+2,4.624e+2,,3.388e-15
500.540,9.614e+2,9.614e+2,,3.386e-15
500.545,1.959e+3,1.959e+3,,3.384e-15
500.550,3.914e+3,3.914e+3,,3.382e-15
500.555,7.665e+3,7.665e+3,,3.380e-15
500.560,1.471e+4,1.471e+4,,3.378e-15
500.565,2.769e+4,2.769e+4,,3.376e-15
500.570,5.107e+4,5.107e+4,,3.374e-15
500.575,9.234e+4,9.234e+4,,3.372e-15
500.580,1.637e+5,1.637e+5,,3.370e-15
500.585,2.843e+5,2.843e+5,,3.369e-15
500.590,4.843e+5,4.843e+5,,3.367e-15
500.595,8.085e+5,8.085e+5,,3.365e-15
500.600,1.323e+6,1.323e+6,,3.363e-15
500.605,2.123e+6,2.123e+6,,3.361e-15
500.610,3.338e+6,3.338e+6,,3.359e-15
500.615,5.145e+6,5.145e+6,,3.357e-15
500.620,7.775e+6,7.775e+6,,3.355e-15
500.625,1.152e+7,1.152e+7,,3.353e-15
500.630,1.672e+7,1.672e+7,,3.351e-15
500.635,2.380e+7,2.380e+7,,3.350e-15
500.640,3.320e+7,3.320e+7,,3.348e-15
500.645,4.541e+7,4.541e+7,,3.346e-15
500.650,6.088e+7,6.088e+7,,3.344e-15
500.655,8.001e+7,8.001e+7,,3.342e-15
500.660,1.031e+8,1.031e+8,,3.340e-15
500.665,1.302e+8,1.302e+8,,3.338e-15
500.670,1.611e+8,1.611e+8,,3.336e-15
500.675,1.955e+8,1.955e+8,,3.334e-15
500.680,2.325e+8,2.325e+8,,3.332e-15
500.685,2.711e+8,2.711e+8,,3.331e-15
500.690,3.099e+8,3.099e+8,,3.329e-15
500.695,3.472e+8,3.472e+8,,3.327e-15
500.700,3.813e+8,3.813e+8,,3.325e-15
500.705,4.105e+8,4.105e+8,,3.323e-15
500.710,4.332e+8,4.332e+8,,3.321e-15
500.715,4.482e+8,4.482e+8,,3.319e-15
500.720,4.545e+8,4.545e+8,,3.317e-15
500.725,4.518e+8,4.518e+8,,3.315e-15
500.730,4.402e+8,4.402e+8,,3.313e-15
500.735,4.205e+8,4.205e+8,,3.312e-15
500.740,3.937e+8,3.937e+8,,3.310e-15
500.745,3.613e+8,3.613e+8,,3.308e-15
500.750,3.251e+8,3.251e+8,,3.306e-15
500.755,2.867e+8,2.867e+8,,3.304e-15
500.760,2.479e+8,2.479e+8,,3.302e-15
500.765,2.101e+8,2.101e+8,,3.300e-15
500.770,1.745e+8,1.745e+8,,3.298e-15
500.775,1.421e+8,1.421e+8,,3.296e-15
500.780,1.134e+8,1.134e+8,,3.294e-15
500.785,8.875e+7,8.875e+7,,3.292e-15
500.790,6.808e+7,6.808e+7,,3.291e-15
500.795,5.118e+7,5.118e+7,,3.289e-15
500.800,3.773e+7,3.773e+7,,3.287e-15
500.805,2.726e+7,2.726e+7,,3.285e-15
500.810,1.930e+7,1.930e+7,,3.283e-15
500.815,1.340e+7,1.340e+7,,3.281e-15
500.820,9.121e+6,9.121e+6,,3.279e-15
500.825,6.086e+6,6.086e+6,,3.277e-15
500.830,3.982e+6,3.982e+6,,3.275e-15
500.835,2.557e+6,2.557e+6,,3.273e-15
500.840,1.613e+6,1.613e+6,,3.272e-15
500.845,1.004e+6,1.004e+6,,3.270e-15
500.850,6.237e+5,6.237e+5,,3.268e-15
500.855,3.961e+5,3.961e+5,,3.266e-15
500.860,2.710e+5,2.710e+5,,3.264e-15
500.865,2.159e+5,2.159e+5,,3.262e-15
500.870,2.111e+5,2.111e+5,,3.260e-15
500.875,2.460e+5,2.460e+5,,3.258e-15
500.880,3.161e+5,3.161e+5,,3.256e-15
500.885,4.211e+5,4.211e+5,,3.254e-15
500.890,5.628e+5,5.628e+5,,3.253e-15
500.895,7.441e+5,7.441e+5,,3.251e-15
500.900,9.677e+5,9.677e+5,,3.249e-15
500.905,1.235e+6,1.235e+6,,3.247e-15
500.910,1.547e+6,1.547e+6,,3.245e-15
500.915,1.899e+6,1.899e+6,,3.243e-15
500.920,2.285e+6,2.285e+6,,3.241e-15
500.925,2.696e+6,2.696e+6,,3.239e-15
500.930,3.118e+6,3.118e+6,,3.237e-15
500.935,3.536e+6,3.536e+6,,3.235e-15
500.940,3.929e+6,3.929e+6,,3.234e-15
500.945,4.281e+6,4.281e+6,,3.232e-15
500.950,4.572e+6,4.572e+6,,3.230e-15
500.955,4.786e+6,4.786e+6,,3.228e-15
500.960,4.912e+6,4.912e+6,,3.226e-15
500.965,4.941e+6,4.941e+6,,3.224e-15
500.970,4.873e+6,4.873e+6,,3.222e-15
500.975,4.710e+6,4.710e+6,,3.220e-15
500.980,4.464e+6,4.464e+6,,3.218e-15
500.985,4.146e+6,4.146e+6,,3.216e-15
500.990,3.776e+6,3.776e+6,,3.215e-15
500.995,3.370e+6,3.370e+6,,3.213e-15
501.000,2.949e+6,2.949e+6,,3.211e-15
501.005,2.530e+6,2.530e+6,,3.209e-15
501.010,2.127e+6,2.127e+6,,3.207e-15
501.015,1.753e+6,1.753e+6,,3.205e-15
501.020,1.417e+6,1.417e+6,,3.203e-15
501.025,1.122e+6,1.122e+6,,3.201e-15
501.030,8.713e+5,8.713e+5,,3.199e-15
501.035,6.632e+5,6.632e+5,,3.197e-15
501.040,4.948e+5,4.948e+5,,3.196e-15
501.045,3.619e+5,3.619e+5,,3.194e-15
501.050,2.595e+5,2.595e+5,,3.192e-15
501.055,1.824e+5,1.824e+5,,3.190e-15
501.060,1.257e+5,1.257e+5,,3.188e-15
501.065,8.486e+4,8.486e+4,,3.186e-15
501.070,5.618e+4,5.618e+4,,3.184e-15
501.075,3.646e+4,3.646e+4,,3.182e-15
501.080,2.320e+4,2.320e+4,,3.180e-15
501.085,1.447e+4,1.447e+4,,3.178e-15
501.090,8.844e+3,8.844e+3,,3.177e-15
501.095,5.300e+3,5.300e+3,,3.175e-15
501.100,3.114e+3,3.114e+3,,3.173e-15
501.105,1.793e+3,1.793e+3,,3.171e-15
501.110,1.013e+3,1.013e+3,,3.169e-15
501.115,5.621e+2,5.621e+2,,3.167e-15
501.120,3.085e+2,3.085e+2,,3.165e-15
501.125,1.721e+2,1.721e+2,,3.163e-15
501.130,1.075e+2,1.075e+2,,3.161e-15
501.135,9.368e+1,9.368e+1,,3.159e-15
501.140,1.296e+2,1.296e+2,,3.158e-15
501.145,2.366e+2,2.366e+2,,3.156e-15
501.150,4.687e+2,4.687e+2,,3.154e-15
501.155,9.344e+2,9.344e+2,,3.152e-15
501.160,1.838e+3,1.838e+3,,3.150e-15
501.165,3.549e+3,3.549e+3,,3.148e-15
501.170,6.720e+3,6.720e+3,,3.146e-15
501.175,1.248e+4,1.248e+4,,3.144e-15
501.180,2.270e+4,2.270e+4,,3.142e-15
501.185,4.051e+4,4.051e+4,,3.140e-15
501.190,7.084e+4,7.084e+4,,3.139e-15
501.195,1.215e+5,1.215e+5,,3.137e-15
501.200,2.042e+5,2.042e+5,,3.135e-15
501.205,3.364e+5,3.364e+5,,3.133e-15
501.210,5.433e+5,5.433e+5,,3.131e-15
501.215,8.602e+5,8.602e+5,,3.129e-15
501.220,1.335e+6,1.335e+6,,3.127e-15
501.225,2.032e+6,2.032e+6,,3.125e-15
501.230,3.031e+6,3.031e+6,,3.123e-15
501.235,4.432e+6,4.432e+6,,3.121e-15
501.240,6.353e+6,6.353e+6,,3.120e-15
501.245,8.927e+6,8.927e+6,,3.118e-15
501.250,1.230e+7,1.230e+7,,3.116e-15
501.255,1.661e+7,1.661e+7,,3.114e-15
501.260,2.199e+7,2.199e+7,,3.112e-15
501.265,2.854e+7,2.854e+7,,3.110e-15
501.270,3.632e+7,3.632e+7,,3.108e-15
501.275,4.531e+7,4.531e+7,,3.106e-15
501.280,5.542e+7,5.542e+7,,3.104e-15
501.285,6.648e+7,6.648e+7,,3.102e-15
501.290,7.820e+7,7.820e+7,,3.101e-15
501.295,9.022e+7,9.022e+7,,3.099e-15
501.300,1.021e+8,1.021e+8,,3.097e-15
501.305,1.135e+8,1.135e+8,,3.095e-15
501.310,1.238e+8,1.238e+8,,3.093e-15
501.315,1.328e+8,1.328e+8,,3.091e-15
501.320,1.402e+8,1.402e+8,,3.089e-15
501.325,1.459e+8,1.459e+8,,3.087e-15
501.330,1.500e+8,1.500e+8,,3.085e-15
501.335,1.529e+8,1.529e+8,,3.083e-15
501.340,1.552e+8,1.552e+8,,3.082e-15
501.345,1.577e+8,1.577e+8,,3.080e-15
501.350,1.612e+8,1.612e+8,,3.078e-15
501.355,1.667e+8,1.667e+8,,3.076e-15
501.360,1.753e+8,1.753e+8,,3.074e-15
501.365,1.877e+8,1.877e+8,,3.072e-15
501.370,2.046e+8,2.046e+8,,3.070e-15
501.375,2.263e+8,2.263e+8,,3.068e-15
501.380,2.527e+8,2.527e+8,,3.066e-15
501.385,2.832e+8,2.832e+8,,3.064e-15
501.390,3.169e+8,3.169e+8,,3.063e-15
501.395,3.523e+8,3.523e+8,,3.061e-15
501.400,3.877e+8,3.877e+8,,3.059e-15
501.405,4.211e+8,4.211e+8,,3.057e-15
501.410,4.506e+8,4.506e+8,,3.055e-15
501.415,4.743e+8,4.743e+8,,3.053e-15
501.420,4.905e+8,4.905e+8,,3.051e-15
501.425,4.981e+8,4.981e+8,,3.049e-15
501.430,4.965e+8,4.965e+8,,3.047e-15
501.435,4.854e+8,4.854e+8,,3.045e-15
501.440,4.656e+8,4.656e+8,,3.043e-15
501.445,4.379e+8,4.379e+8,,3.042e-15
501.450,4.039e+8,4.039e+8,,3.040e-15
501.455,3.653e+8,3.653e+8,,3.038e-15
501.460,3.240e+8,3.240e+8,,3.036e-15
501.465,2.817e+8,2.817e+8,,3.034e-15
501.470,2.401e+8,2.401e+8,,3.032e-15
501.475,2.007e+8,2.007e+8,,3.030e-15
501.480,1.645e+8,1.645e+8,,3.028e-15
501.485,1.322e+8,1.322e+8,,3.026e-15
501.490,1.042e+8,1.042e+8,,3.024e-15
501.495,8.059e+7,8.059e+7,,3.023e-15
501.500,6.123e+7,6.123e+7,,3.021e-15
501.505,4.580e+7,4.580e+7,,3.019e-15
501.509,3.600e+7,3.600e+7,,3.017e-15
501.514,2.654e+7,2.654e+7,,3.015e-15
501.519,1.977e+7,1.977e+7,,3.013e-15
501.524,1.526e+7,1.526e+7,,3.012e-15
501.529,1.266e+7,1.266e+7,,3.010e-15
501.534,1.168e+7,1.168e+7,,3.008e-15
501.539,1.210e+7,1.210e+7,,3.006e-15
501.544,1.378e+7,1.378e+7,,3.004e-15
501.549,1.662e+7,1.662e+7,,3.002e-15
501.554,2.053e+7,2.053e+7,,3.000e-15
501.559,2.544e+7,2.544e+7,,2.998e-15
501.564,3.125e+7,3.125e+7,,2.996e-15
501.569,3.786e+7,3.786e+7,,2.994e-15
501.574,4.507e+7,4.507e+7,,2.993e-15
501.579,5.267e+7,5.267e+7,,2.991e-15
501.584,6.038e+7,6.038e+7,,2.989e-15
501.589,6.788e+7,6.788e+7,,2.987e-15
501.594,7.481e+7,7.481e+7,,2.985e-15
501.599,8.083e+7,8.083e+7,,2.983e-15
501.604,8.562e+7,8.562e+7,,2.981e-15
501.609,8.892e+7,8.892e+7,,2.979e-15
501.614,9.052e+7,9.052e+7,,2.977e-15
501.619,9.034e+7,9.034e+7,,2.975e-15
501.624,8.839e+7,8.839e+7,,2.974e-15
501.629,8.478e+7,8.478e+7,,2.972e-15
501.634,7.971e+7,7.971e+7,,2.970e-15
501.639,7.347e+7,7.347e+7,,2.968e-15
501.644,6.639e+7,6.639e+7,,2.966e-15
501.649,5.881e+7,5.881e+7,,2.964e-15
501.654,5.107e+7,5.107e+7,,2.962e-15
501.659,4.348e+7,4.348e+7,,2.960e-15
501.664,3.629e+7,3.629e+7,,2.958e-15
501.669,2.969e+7,2.969e+7,,2.956e-15
501.674,2.381e+7,2.381e+7,,2.955e-15
501.679,1.872e+7,1.872e+7,,2.953e-15
501.684,1.443e+7,1.443e+7,,2.951e-15
501.689,1.091e+7,1.091e+7,,2.949e-15
501.694,8.079e+6,8.079e+6,,2.947e-15
501.699,5.867e+6,5.867e+6,,2.945e-15
501.704,4.177e+6,4.177e+6,,2.943e-15
501.709,2.915e+6,2.915e+6,,2.941e-15
501.714,1.994e+6,1.994e+6,,2.939e-15
501.719,1.338e+6,1.338e+6,,2.937e-15
501.724,8.795e+5,8.795e+5,,2.936e-15
501.729,5.669e+5,5.669e+5,,2.934e-15
501.734,3.582e+5,3.582e+5,,2.932e-15
501.739,2.219e+5,2.219e+5,,2.930e-15
501.744,1.348e+5,1.348e+5,,2.928e-15
501.749,8.023e+4,8.023e+4,,2.926e-15
501.754,4.682e+4,4.682e+4,,2.924e-15
501.759,2.679e+4,2.679e+4,,2.922e-15
501.764,1.502e+4,1.502e+4,,2.920e-15
501.769,8.261e+3,8.261e+3,,2.918e-15
501.774,4.453e+3,4.453e+3,,2.917e-15
501.779,2.353e+3,2.353e+3,,2.915e-15
501.784,1.220e+3,1.220e+3,,2.913e-15
501.789,6.207e+2,6.207e+2,,2.911e-15
501.794,3.121e+2,3.121e+2,,2.909e-15
501.799,1.593e+2,1.593e+2,,2.907e-15
501.804,9.173e+1,9.173e+1,,2.905e-15
501.809,7.687e+1,7.687e+1,,2.903e-15
501.814,1.077e+2,1.077e+2,,2.901e-15
501.819,2.003e+2,2.003e+2,,2.899e-15
501.824,4.002e+2,4.002e+2,,2.898e-15
501.829,8.014e+2,8.014e+2,,2.896e-15
501.834,1.581e+3,1.581e+3,,2.894e-15
501.839,3.059e+3,3.059e+3,,2.892e-15
501.844,5.807e+3,5.807e+3,,2.890e-15
501.849,1.081e+4,1.081e+4,,2.888e-15
501.854,1.971e+4,1.971e+4,,2.886e-15
501.859,3.525e+4,3.525e+4,,2.884e-15
501.864,6.181e+4,6.181e+4,,2.882e-15
501.869,1.062e+5,1.062e+5,,2.880e-15
501.874,1.790e+5,1.790e+5,,2.879e-15
501.879,2.957e+5,2.957e+5,,2.877e-15
501.884,4.789e+5,4.789e+5,,2.875e-15
501.889,7.604e+5,7.604e+5,,2.873e-15
501.894,1.184e+6,1.184e+6,,2.871e-15
501.899,1.806e+6,1.806e+6,,2.869e-15
501.904,2.702e+6,2.702e+6,,2.867e-15
501.909,3.962e+6,3.962e+6,,2.865e-15
501.914,5.697e+6,5.697e+6,,2.863e-15
501.919,8.030e+6,8.030e+6,,2.861e-15
501.924,1.110e+7,1.110e+7,,2.859e-15
501.929,1.503e+7,1.503e+7,,2.858e-15
501.934,1.996e+7,1.996e+7,,2.856e-15
501.939,2.599e+7,2.599e+7,,2.854e-15
501.944,3.318e+7,3.318e+7,,2.852e-15
501.949,4.151e+7,4.151e+7,,2.850e-15
501.954,5.093e+7,5.093e+7,,2.848e-15
501.959,6.124e+7,6.124e+7,,2.846e-15
501.964,7.221e+7,7.221e+7,,2.844e-15
501.969,8.346e+7,8.346e+7,,2.842e-15
501.974,9.458e+7,9.458e+7,,2.840e-15
501.979,1.051e+8,1.051e+8,,2.839e-15
501.984,1.144e+8,1.144e+8,,2.837e-15
501.989,1.222e+8,1.222e+8,,2.835e-15
501.994,1.279e+8,1.279e+8,,2.833e-15
501.999,1.312e+8,1.312e+8,,2.831e-15
502.004,1.320e+8,1.320e+8,,2.829e-15
502.009,1.302e+8,1.302e+8,,2.827e-15
502.014,1.259e+8,1.259e+8,,2.825e-15
502.019,1.193e+8,1.193e+8,,2.823e-15
502.024,1.108e+8,1.108e+8,,2.821e-15
502.029,1.010e+8,1.010e+8,,2.820e-15
502.034,9.018e+7,9.018e+7,,2.818e-15
502.039,7.895e+7,7.895e+7,,2.816e-15
502.044,6.777e+7,6.777e+7,,2.814e-15
502.049,5.702e+7,5.702e+7,,2.812e-15
502.054,4.704e+7,4.704e+7,,2.810e-15
502.059,3.804e+7,3.804e+7,,2.808e-15
502.064,3.016e+7,3.016e+7,,2.806e-15
502.069,2.344e+7,2.344e+7,,2.804e-15
502.074,1.786e+7,1.786e+7,,2.802e-15
502.079,1.334e+7,1.334e+7,,2.801e-15
502.084,9.773e+6,9.773e+6,,2.799e-15
502.089,7.017e+6,7.017e+6,,2.797e-15
502.094,4.939e+6,4.939e+6,,2.795e-15
502.099,3.408e+6,3.408e+6,,2.793e-15
502.104,2.306e+6,2.306e+6,,2.791e-15
502.109,1.529e+6,1.529e+6,,2.789e-15
502.114,9.949e+5,9.949e+5,,2.787e-15
502.119,6.353e+5,6.353e+5,,2.785e-15
502.124,3.993e+5,3.993e+5,,2.783e-15
502.129,2.489e+5,2.489e+5,,2.782e-15
502.134,1.576e+5,1.576e+5,,2.780e-15
502.139,1.074e+5,1.074e+5,,2.778e-15
502.144,8.803e+4,8.803e+4,,2.776e-15
502.149,9.527e+4,9.527e+4,,2.774e-15
502.154,1.306e+5,1.306e+5,,2.772e-15
502.159,2.015e+5,2.015e+5,,2.770e-15
502.164,3.220e+5,3.220e+5,,2.768e-15
