Wavelength (nm),Sum,Sn I (5.3e-02),Sn II (9.4e-01)
214.955,1.583e-7,,1.583e-7
214.96,2.491e-6,,2.491e-6
214.965,3.518e-5,,3.518e-5
214.97,4.461e-4,,4.461e-4
214.975,5.076e-3,,5.076e-3
214.98,5.185e-2,,5.185e-2
214.985,4.753e-1,,4.753e-1
214.99,3.911e+0,,3.911e+0
214.995,2.889e+1,,2.889e+1
215,1.915e+2,,1.915e+2
215.005,1.139e+3,,1.139e+3
215.01,6.084e+3,,6.084e+3
215.015,2.916e+4,,2.916e+4
215.02,1.254e+5,,1.254e+5
215.025,4.844e+5,,4.844e+5
215.03,1.679e+6,,1.679e+6
215.035,5.222e+6,,5.222e+6
215.04,1.458e+7,,1.458e+7
215.045,3.654e+7,,3.654e+7
215.05,8.219e+7,,8.219e+7
215.055,1.659e+8,,1.659e+8
215.06,3.007e+8,,3.007e+8
215.065,4.890e+8,,4.890e+8
215.07,7.139e+8,,7.139e+8
215.075,9.353e+8,,9.353e+8
215.08,1.100e+9,,1.100e+9
215.085,1.161e+9,,1.161e+9
215.09,1.101e+9,,1.101e+9
215.095,9.393e+8,,9.393e+8
215.1,7.264e+8,,7.264e+8
215.105,5.247e+8,,5.247e+8
215.11,3.919e+8,,3.919e+8
215.115,3.755e+8,,3.755e+8
215.12,5.144e+8,,5.144e+8
215.125,8.365e+8,,8.365e+8
215.13,1.344e+9,,1.344e+9
215.135,1.987e+9,,1.987e+9
215.14,2.655e+9,,2.655e+9
215.145,3.189e+9,,3.189e+9
215.15,3.439e+9,,3.439e+9
215.155,3.329e+9,,3.329e+9
215.16,2.893e+9,,2.893e+9
215.165,2.256e+9,,2.256e+9
215.17,1.580e+9,,1.580e+9
215.175,9.929e+8,,9.929e+8
215.18,5.601e+8,,5.601e+8
215.185,2.836e+8,,2.836e+8
215.19,1.289e+8,,1.289e+8
215.195,5.260e+7,,5.260e+7
215.2,1.926e+7,,1.926e+7
215.205,6.332e+6,,6.332e+6
215.21,1.868e+6,,1.868e+6
215.215,4.948e+5,,4.948e+5
215.22,1.176e+5,,1.176e+5
215.225,2.510e+4,,2.510e+4
215.23,4.808e+3,,4.808e+3
215.235,8.267e+2,,8.267e+2
215.24,1.276e+2,,1.276e+2
215.245,1.767e+1,,1.767e+1
215.25,2.198e+0,,2.198e+0
215.255,2.453e-1,,2.453e-1
215.26,2.458e-2,,2.458e-2
215.265,2.210e-3,,2.210e-3
215.27,1.784e-4,,1.784e-4
215.275,1.293e-5,,1.293e-5
215.28,8.408e-7,,8.408e-7
219.801,2.024e-7,2.024e-7,
219.806,3.068e-6,3.068e-6,
219.811,4.194e-5,4.194e-5,
219.816,5.171e-4,5.171e-4,
219.821,5.748e-3,5.748e-3,
219.826,5.762e-2,5.762e-2,
219.831,5.210e-1,5.210e-1,
219.836,4.247e+0,4.247e+0,
219.841,3.123e+1,3.123e+1,
219.846,2.070e+2,2.070e+2,
219.851,1.238e+3,1.238e+3,
219.856,6.674e+3,6.674e+3,
219.861,3.245e+4,3.245e+4,
219.866,1.423e+5,1.423e+5,
219.871,5.627e+5,5.627e+5,
219.876,2.006e+6,2.006e+6,
219.881,6.452e+6,6.452e+6,
219.886,1.871e+7,1.871e+7,
219.891,4.893e+7,4.893e+7,
219.896,1.154e+8,1.154e+8,
219.901,2.454e+8,2.454e+8,
219.906,4.707e+8,4.707e+8,
219.911,8.141e+8,8.141e+8,
219.916,1.270e+9,1.270e+9,
219.921,1.786e+9,1.786e+9,
219.926,2.265e+9,2.265e+9,
219.931,2.591e+9,2.591e+9,
219.936,2.672e+9,2.672e+9,
219.941,2.486e+9,2.486e+9,
219.946,2.085e+9,2.085e+9,
219.951,1.577e+9,1.577e+9,
219.956,1.076e+9,1.076e+9,
219.961,6.620e+8,6.620e+8,
219.966,3.673e+8,3.673e+8,
219.971,1.837e+8,1.837e+8,
219.976,8.290e+7,8.290e+7,
219.981,3.373e+7,3.373e+7,
219.986,1.237e+7,1.237e+7,
219.991,4.094e+6,4.094e+6,
219.996,1.222e+6,1.222e+6,
220.001,3.287e+5,3.287e+5,
220.006,7.976e+4,7.976e+4,
220.011,1.745e+4,1.745e+4,
220.016,3.444e+3,3.444e+3,
220.021,6.129e+2,6.129e+2,
220.026,9.836e+1,9.836e+1,
220.031,1.423e+1,1.423e+1,
220.036,1.858e+0,1.858e+0,
220.041,2.186e-1,2.186e-1,
220.046,2.320e-2,2.320e-2,
220.051,2.221e-3,2.221e-3,
220.056,1.917e-4,1.917e-4,
220.061,1.492e-5,1.492e-5,
220.066,1.047e-6,1.047e-6,
220.832,4.530e-7,4.530e-7,
220.837,6.695e-6,6.695e-6,
220.842,8.932e-5,8.932e-5,
220.847,1.076e-3,1.076e-3,
220.852,1.169e-2,1.169e-2,
220.857,1.147e-1,1.147e-1,
220.862,1.016e+0,1.016e+0,
220.867,8.124e+0,8.124e+0,
220.872,5.863e+1,5.863e+1,
220.877,3.819e+2,3.819e+2,
220.882,2.246e+3,2.246e+3,
220.887,1.192e+4,1.192e+4,
220.892,5.711e+4,5.711e+4,
220.897,2.470e+5,2.470e+5,
220.902,9.643e+5,9.643e+5,
220.907,3.398e+6,3.398e+6,
220.912,1.081e+7,1.081e+7,
220.917,3.104e+7,3.104e+7,
220.922,8.044e+7,8.044e+7,
220.927,1.882e+8,1.882e+8,
220.932,3.974e+8,3.974e+8,
220.937,7.576e+8,7.576e+8,
220.942,1.304e+9,1.304e+9,
220.947,2.025e+9,2.025e+9,
220.952,2.839e+9,2.839e+9,
220.957,3.593e+9,3.593e+9,
220.962,4.104e+9,4.104e+9,
220.967,4.233e+9,4.233e+9,
220.972,3.940e+9,3.940e+9,
220.977,3.310e+9,3.310e+9,
220.982,2.511e+9,2.511e+9,
220.987,1.719e+9,1.719e+9,
220.992,1.062e+9,1.062e+9,
220.997,5.925e+8,5.925e+8,
221.002,2.984e+8,2.984e+8,
221.007,1.356e+8,1.356e+8,
221.012,5.564e+7,5.564e+7,
221.017,2.060e+7,2.060e+7,
221.022,6.888e+6,6.888e+6,
221.027,2.079e+6,2.079e+6,
221.032,5.662e+5,5.662e+5,
221.037,1.392e+5,1.392e+5,
221.042,3.089e+4,3.089e+4,
221.047,6.189e+3,6.189e+3,
221.052,1.119e+3,1.119e+3,
221.057,1.827e+2,1.827e+2,
221.062,2.692e+1,2.692e+1,
221.067,3.581e+0,3.581e+0,
221.072,4.299e-1,4.299e-1,
221.077,4.659e-2,4.659e-2,
221.082,4.557e-3,4.557e-3,
221.087,4.024e-4,4.024e-4,
221.092,3.208e-5,3.208e-5,
221.097,2.308e-6,2.308e-6,
224.468,4.751e-7,4.751e-7,
224.473,6.971e-6,6.971e-6,
224.478,9.263e-5,9.263e-5,
224.483,1.115e-3,1.115e-3,
224.488,1.215e-2,1.215e-2,
224.493,1.199e-1,1.199e-1,
224.498,1.072e+0,1.072e+0,
224.503,8.676e+0,8.676e+0,
224.508,6.361e+1,6.361e+1,
224.513,4.223e+2,4.223e+2,
224.518,2.540e+3,2.540e+3,
224.523,1.383e+4,1.383e+4,
224.528,6.821e+4,6.821e+4,
224.533,3.046e+5,3.046e+5,
224.538,1.232e+6,1.232e+6,
224.543,4.514e+6,4.514e+6,
224.548,1.498e+7,1.498e+7,
224.553,4.500e+7,4.500e+7,
224.558,1.224e+8,1.224e+8,
224.563,3.018e+8,3.018e+8,
224.568,6.735e+8,6.735e+8,
224.573,1.361e+9,1.361e+9,
224.578,2.492e+9,2.492e+9,
224.583,4.131e+9,4.131e+9,
224.588,6.201e+9,6.201e+9,
224.593,8.432e+9,8.432e+9,
224.598,1.038e+10,1.038e+10,
224.603,1.158e+10,1.158e+10,
224.608,1.169e+10,1.169e+10,
224.613,1.070e+10,1.070e+10,
224.618,8.860e+9,8.860e+9,
224.623,6.647e+9,6.647e+9,
224.628,4.516e+9,4.516e+9,
224.633,2.779e+9,2.779e+9,
224.638,1.548e+9,1.548e+9,
224.643,7.814e+8,7.814e+8,
224.648,3.571e+8,3.571e+8,
224.653,1.478e+8,1.478e+8,
224.658,5.541e+7,5.541e+7,
224.663,1.881e+7,1.881e+7,
224.668,5.784e+6,5.784e+6,
224.673,1.610e+6,1.610e+6,
224.678,4.061e+5,4.061e+5,
224.683,9.274e+4,9.274e+4,
224.688,1.918e+4,1.918e+4,
224.693,3.593e+3,3.593e+3,
224.698,6.094e+2,6.094e+2,
224.703,9.362e+1,9.362e+1,
224.708,1.303e+1,1.303e+1,
224.713,1.641e+0,1.641e+0,
224.718,1.873e-1,1.873e-1,
224.723,1.936e-2,1.936e-2,
224.728,1.812e-3,1.812e-3,
224.733,1.536e-4,1.536e-4,
224.738,1.179e-5,1.179e-5,
224.743,8.195e-7,8.195e-7,
226.463,7.851e-8,,7.851e-8
226.468,1.099e-6,,1.099e-6
226.473,1.396e-5,,1.396e-5
226.478,1.608e-4,,1.608e-4
226.483,1.680e-3,,1.680e-3
226.488,1.593e-2,,1.593e-2
226.493,1.370e-1,,1.370e-1
226.498,1.069e+0,,1.069e+0
226.503,7.571e+0,,7.571e+0
226.508,4.862e+1,,4.862e+1
226.513,2.833e+2,,2.833e+2
226.518,1.498e+3,,1.498e+3
226.523,7.183e+3,,7.183e+3
226.528,3.125e+4,,3.125e+4
226.533,1.233e+5,,1.233e+5
226.538,4.417e+5,,4.417e+5
226.543,1.435e+6,,1.435e+6
226.548,4.229e+6,,4.229e+6
226.553,1.131e+7,,1.131e+7
226.558,2.743e+7,,2.743e+7
226.563,6.036e+7,,6.036e+7
226.568,1.205e+8,,1.205e+8
226.573,2.182e+8,,2.182e+8
226.578,3.586e+8,,3.586e+8
226.583,5.346e+8,,5.346e+8
226.588,7.229e+8,,7.229e+8
226.593,8.870e+8,,8.870e+8
226.598,9.872e+8,,9.872e+8
226.603,9.969e+8,,9.969e+8
226.608,9.133e+8,,9.133e+8
226.613,7.590e+8,,7.590e+8
226.618,5.723e+8,,5.723e+8
226.623,3.914e+8,,3.914e+8
226.628,2.429e+8,,2.429e+8
226.633,1.368e+8,,1.368e+8
226.638,6.985e+7,,6.985e+7
226.643,3.236e+7,,3.236e+7
226.648,1.361e+7,,1.361e+7
226.653,5.188e+6,,5.188e+6
226.658,1.795e+6,,1.795e+6
226.663,5.634e+5,,5.634e+5
226.668,1.604e+5,,1.604e+5
226.673,4.145e+4,,4.145e+4
226.678,9.714e+3,,9.714e+3
226.683,2.065e+3,,2.065e+3
226.688,3.984e+2,,3.984e+2
226.693,6.972e+1,,6.972e+1
226.698,1.107e+1,,1.107e+1
226.703,1.594e+0,,1.594e+0
226.708,2.083e-1,,2.083e-1
226.713,2.469e-2,,2.469e-2
226.718,2.655e-3,,2.655e-3
226.723,2.591e-4,,2.591e-4
226.728,2.293e-5,,2.293e-5
226.733,1.841e-6,,1.841e-6
226.738,1.341e-7,,1.341e-7
226.758,5.894e-6,5.894e-6,
226.763,7.731e-5,7.731e-5,
226.768,9.201e-4,9.201e-4,
226.773,9.937e-3,9.937e-3,
226.778,9.739e-2,9.739e-2,
226.783,8.661e-1,8.661e-1,
226.788,6.989e+0,6.989e+0,
226.793,5.118e+1,5.118e+1,
226.798,3.401e+2,3.401e+2,
226.803,2.051e+3,2.051e+3,
226.808,1.122e+4,1.122e+4,
226.813,5.574e+4,5.574e+4,
226.818,2.512e+5,2.512e+5,
226.823,1.027e+6,1.027e+6,
226.828,3.811e+6,3.811e+6,
226.833,1.283e+7,1.283e+7,
226.838,3.920e+7,3.920e+7,
226.843,1.087e+8,1.087e+8,
226.848,2.735e+8,2.735e+8,
226.853,6.244e+8,6.244e+8,
226.858,1.294e+9,1.294e+9,
226.863,2.432e+9,2.432e+9,
226.868,4.149e+9,4.149e+9,
226.873,6.424e+9,6.424e+9,
226.878,9.025e+9,9.025e+9,
226.883,1.151e+10,1.151e+10,
226.888,1.331e+10,1.331e+10,
226.893,1.397e+10,1.397e+10,
226.898,1.331e+10,1.331e+10,
226.903,1.151e+10,1.151e+10,
226.908,9.025e+9,9.025e+9,
226.914,5.932e+9,5.932e+9,
226.919,3.758e+9,3.758e+9,
226.924,2.160e+9,2.160e+9,
226.929,1.127e+9,1.127e+9,
226.934,5.335e+8,5.335e+8,
226.939,2.292e+8,2.292e+8,
226.944,8.933e+7,8.933e+7,
226.949,3.160e+7,3.160e+7,
226.954,1.014e+7,1.014e+7,
226.959,2.954e+6,2.954e+6,
226.964,7.809e+5,7.809e+5,
226.969,1.873e+5,1.873e+5,
226.974,4.077e+4,4.077e+4,
226.979,8.052e+3,8.052e+3,
226.984,1.443e+3,1.443e+3,
226.989,2.347e+2,2.347e+2,
226.994,3.464e+1,3.464e+1,
226.999,4.639e+0,4.639e+0,
227.004,5.638e-1,5.638e-1,
227.009,6.218e-2,6.218e-2,
227.014,6.222e-3,6.222e-3,
227.019,5.650e-4,5.650e-4,
227.024,4.656e-5,4.656e-5,
227.029,3.482e-6,3.482e-6,
228.529,2.375e-7,2.375e-7,
228.534,3.231e-6,3.231e-6,
228.539,3.995e-5,3.995e-5,
228.544,4.490e-4,4.490e-4,
228.549,4.585e-3,4.585e-3,
228.554,4.255e-2,4.255e-2,
228.559,3.589e-1,3.589e-1,
228.564,2.752e+0,2.752e+0,
228.569,1.917e+1,1.917e+1,
228.574,1.214e+2,1.214e+2,
228.579,6.983e+2,6.983e+2,
228.584,3.652e+3,3.652e+3,
228.589,1.735e+4,1.735e+4,
228.594,7.495e+4,7.495e+4,
228.599,2.942e+5,2.942e+5,
228.604,1.049e+6,1.049e+6,
228.609,3.402e+6,3.402e+6,
228.614,1.002e+7,1.002e+7,
228.619,2.684e+7,2.684e+7,
228.624,6.531e+7,6.531e+7,
228.629,1.444e+8,1.444e+8,
228.634,2.903e+8,2.903e+8,
228.639,5.302e+8,5.302e+8,
228.644,8.801e+8,8.801e+8,
228.649,1.328e+9,1.328e+9,
228.654,1.820e+9,1.820e+9,
228.659,2.268e+9,2.268e+9,
228.664,2.568e+9,2.568e+9,
228.669,2.643e+9,2.643e+9,
228.674,2.472e+9,2.472e+9,
228.679,2.101e+9,2.101e+9,
228.684,1.623e+9,1.623e+9,
228.689,1.139e+9,1.139e+9,
228.694,7.269e+8,7.269e+8,
228.699,4.215e+8,4.215e+8,
228.704,2.221e+8,2.221e+8,
228.709,1.064e+8,1.064e+8,
228.714,4.629e+7,4.629e+7,
228.719,1.831e+7,1.831e+7,
228.724,6.581e+6,6.581e+6,
228.729,2.150e+6,2.150e+6,
228.734,6.383e+5,6.383e+5,
228.739,1.722e+5,1.722e+5,
228.744,4.223e+4,4.223e+4,
228.749,9.411e+3,9.411e+3,
228.754,1.906e+3,1.906e+3,
228.759,3.508e+2,3.508e+2,
228.764,5.868e+1,5.868e+1,
228.769,8.920e+0,8.920e+0,
228.774,1.232e+0,1.232e+0,
228.779,1.547e-1,1.547e-1,
228.784,1.766e-2,1.766e-2,
228.789,1.831e-3,1.831e-3,
228.794,1.726e-4,1.726e-4,
228.799,1.478e-5,1.478e-5,
228.804,1.150e-6,1.150e-6,
231.585,5.201e-6,5.201e-6,
231.59,6.487e-5,6.487e-5,
231.595,7.371e-4,7.371e-4,
231.6,7.631e-3,7.631e-3,
231.605,7.198e-2,7.198e-2,
231.61,6.185e-1,6.185e-1,
231.615,4.843e+0,4.843e+0,
231.62,3.455e+1,3.455e+1,
231.625,2.245e+2,2.245e+2,
231.63,1.329e+3,1.329e+3,
231.635,7.172e+3,7.172e+3,
231.64,3.525e+4,3.525e+4,
231.645,1.579e+5,1.579e+5,
231.65,6.440e+5,6.440e+5,
231.655,2.394e+6,2.394e+6,
231.66,8.107e+6,8.107e+6,
231.665,2.502e+7,2.502e+7,
231.67,7.032e+7,7.032e+7,
231.675,1.801e+8,1.801e+8,
231.68,4.203e+8,4.203e+8,
231.685,8.936e+8,8.936e+8,
231.69,1.731e+9,1.731e+9,
231.695,3.054e+9,3.054e+9,
231.7,4.911e+9,4.911e+9,
231.705,7.194e+9,7.194e+9,
231.71,9.602e+9,9.602e+9,
231.715,1.168e+10,1.168e+10,
231.72,1.293e+10,1.293e+10,
231.725,1.306e+10,1.306e+10,
231.73,1.201e+10,1.201e+10,
231.735,1.006e+10,1.006e+10,
231.74,7.679e+9,7.679e+9,
231.745,5.340e+9,5.340e+9,
231.75,3.384e+9,3.384e+9,
231.755,1.954e+9,1.954e+9,
231.76,1.028e+9,1.028e+9,
231.765,4.924e+8,4.924e+8,
231.77,2.150e+8,2.150e+8,
231.775,8.551e+7,8.551e+7,
231.78,3.099e+7,3.099e+7,
231.785,1.023e+7,1.023e+7,
231.79,3.078e+6,3.078e+6,
231.795,8.437e+5,8.437e+5,
231.8,2.107e+5,2.107e+5,
231.805,4.793e+4,4.793e+4,
231.81,9.935e+3,9.935e+3,
231.815,1.876e+3,1.876e+3,
231.82,3.228e+2,3.228e+2,
231.825,5.061e+1,5.061e+1,
231.83,7.228e+0,7.228e+0,
231.835,9.405e-1,9.405e-1,
231.84,1.115e-1,1.115e-1,
231.845,1.204e-2,1.204e-2,
231.85,1.185e-3,1.185e-3,
231.855,1.063e-4,1.063e-4,
231.86,8.680e-6,8.680e-6,
231.865,6.460e-7,6.460e-7,
233.341,1.092e-6,1.092e-6,
233.346,1.361e-5,1.361e-5,
233.351,1.547e-4,1.547e-4,
233.356,1.604e-3,1.604e-3,
233.361,1.517e-2,1.517e-2,
233.366,1.310e-1,1.310e-1,
233.371,1.031e+0,1.031e+0,
233.376,7.411e+0,7.411e+0,
233.381,4.858e+1,4.858e+1,
233.386,2.905e+2,2.905e+2,
233.391,1.585e+3,1.585e+3,
233.396,7.892e+3,7.892e+3,
233.401,3.585e+4,3.585e+4,
233.406,1.486e+5,1.486e+5,
233.411,5.617e+5,5.617e+5,
233.416,1.937e+6,1.937e+6,
233.421,6.098e+6,6.098e+6,
233.426,1.751e+7,1.751e+7,
233.431,4.587e+7,4.587e+7,
233.436,1.096e+8,1.096e+8,
233.441,2.391e+8,2.391e+8,
233.446,4.756e+8,4.756e+8,
233.451,8.633e+8,8.633e+8,
233.456,1.430e+9,1.430e+9,
233.461,2.160e+9,2.160e+9,
233.466,2.978e+9,2.978e+9,
233.471,3.746e+9,3.746e+9,
233.476,4.298e+9,4.298e+9,
233.481,4.500e+9,4.500e+9,
233.486,4.298e+9,4.298e+9,
233.491,3.746e+9,3.746e+9,
233.496,2.978e+9,2.978e+9,
233.501,2.160e+9,2.160e+9,
233.506,1.430e+9,1.430e+9,
233.511,8.633e+8,8.633e+8,
233.516,4.756e+8,4.756e+8,
233.521,2.391e+8,2.391e+8,
233.526,1.096e+8,1.096e+8,
233.531,4.587e+7,4.587e+7,
233.536,1.751e+7,1.751e+7,
233.541,6.098e+6,6.098e+6,
233.546,1.937e+6,1.937e+6,
233.551,5.617e+5,5.617e+5,
233.556,1.486e+5,1.486e+5,
233.561,3.585e+4,3.585e+4,
233.566,7.892e+3,7.892e+3,
233.571,1.585e+3,1.585e+3,
233.576,2.905e+2,2.905e+2,
233.581,4.858e+1,4.858e+1,
233.586,7.411e+0,7.411e+0,
233.591,1.031e+0,1.031e+0,
233.596,1.310e-1,1.310e-1,
233.601,1.517e-2,1.517e-2,
233.606,1.604e-3,1.604e-3,
233.611,1.547e-4,1.547e-4,
233.616,1.361e-5,1.361e-5,
233.621,1.092e-6,1.092e-6,
235.341,1.144e-6,1.144e-6,
235.346,1.467e-5,1.467e-5,
235.351,1.720e-4,1.720e-4,
235.356,1.842e-3,1.842e-3,
235.361,1.803e-2,1.803e-2,
235.366,1.613e-1,1.613e-1,
235.371,1.318e+0,1.318e+0,
235.376,9.846e+0,9.846e+0,
235.381,6.719e+1,6.719e+1,
235.386,4.190e+2,4.190e+2,
235.391,2.388e+3,2.388e+3,
235.396,1.243e+4,1.243e+4,
235.401,5.916e+4,5.916e+4,
235.406,2.572e+5,2.572e+5,
235.411,1.022e+6,1.022e+6,
235.416,3.711e+6,3.711e+6,
235.421,1.231e+7,1.231e+7,
235.426,3.732e+7,3.732e+7,
235.431,1.034e+8,1.034e+8,
235.436,2.617e+8,2.617e+8,
235.441,6.052e+8,6.052e+8,
235.446,1.279e+9,1.279e+9,
235.451,2.470e+9,2.470e+9,
235.456,4.360e+9,4.360e+9,
235.461,7.031e+9,7.031e+9,
235.466,1.036e+10,1.036e+10,
235.471,1.395e+10,1.395e+10,
235.476,1.717e+10,1.717e+10,
235.481,1.930e+10,1.930e+10,
235.486,1.983e+10,1.983e+10,
235.491,1.862e+10,1.862e+10,
235.496,1.597e+10,1.597e+10,
235.501,1.252e+10,1.252e+10,
235.506,8.969e+9,8.969e+9,
235.511,5.871e+9,5.871e+9,
235.516,3.512e+9,3.512e+9,
235.521,1.919e+9,1.919e+9,
235.526,9.586e+8,9.586e+8,
235.531,4.375e+8,4.375e+8,
235.536,1.824e+8,1.824e+8,
235.541,6.952e+7,6.952e+7,
235.546,2.421e+7,2.421e+7,
235.551,7.702e+6,7.702e+6,
235.556,2.240e+6,2.240e+6,
235.561,5.950e+5,5.950e+5,
235.566,1.445e+5,1.445e+5,
235.571,3.205e+4,3.205e+4,
235.576,6.496e+3,6.496e+3,
235.581,1.203e+3,1.203e+3,
235.586,2.037e+2,2.037e+2,
235.591,3.151e+1,3.151e+1,
235.596,4.453e+0,4.453e+0,
235.601,5.751e-1,5.751e-1,
235.606,6.787e-2,6.787e-2,
235.611,7.319e-3,7.319e-3,
235.616,7.213e-4,7.213e-4,
235.621,6.495e-5,6.495e-5,
235.626,5.344e-6,5.344e-6,
236.682,3.055e-7,,3.055e-7
236.687,3.610e-6,,3.610e-6
236.692,3.902e-5,,3.902e-5
236.697,3.858e-4,,3.858e-4
236.702,3.489e-3,,3.489e-3
236.707,2.886e-2,,2.886e-2
236.712,2.183e-1,,2.183e-1
236.717,1.511e+0,,1.511e+0
236.722,9.567e+0,,9.567e+0
236.727,5.540e+1,,5.540e+1
236.732,2.934e+2,,2.934e+2
236.737,1.422e+3,,1.422e+3
236.742,6.301e+3,,6.301e+3
236.747,2.554e+4,,2.554e+4
236.752,9.471e+4,,9.471e+4
236.757,3.213e+5,,3.213e+5
236.762,9.967e+5,,9.967e+5
236.767,2.828e+6,,2.828e+6
236.772,7.342e+6,,7.342e+6
236.777,1.743e+7,,1.743e+7
236.782,3.786e+7,,3.786e+7
236.787,7.522e+7,,7.522e+7
236.792,1.367e+8,,1.367e+8
236.797,2.272e+8,,2.272e+8
236.802,3.455e+8,,3.455e+8
236.807,4.805e+8,,4.805e+8
236.812,6.113e+8,,6.113e+8
236.817,7.113e+8,,7.113e+8
236.822,7.571e+8,,7.571e+8
236.827,7.371e+8,,7.371e+8
236.832,6.564e+8,,6.564e+8
236.837,5.347e+8,,5.347e+8
236.842,3.985e+8,,3.985e+8
236.847,2.716e+8,,2.716e+8
236.852,1.693e+8,,1.693e+8
236.857,9.655e+7,,9.655e+7
236.862,5.037e+7,,5.037e+7
236.867,2.403e+7,,2.403e+7
236.872,1.049e+7,,1.049e+7
236.877,4.187e+6,,4.187e+6
236.882,1.529e+6,,1.529e+6
236.887,5.107e+5,,5.107e+5
236.892,1.560e+5,,1.560e+5
236.897,4.361e+4,,4.361e+4
236.902,1.115e+4,,1.115e+4
236.907,2.607e+3,,2.607e+3
236.912,5.576e+2,,5.576e+2
236.917,1.091e+2,,1.091e+2
236.922,1.952e+1,,1.952e+1
236.927,3.196e+0,,3.196e+0
236.932,4.785e-1,,4.785e-1
236.937,6.553e-2,,6.553e-2
236.942,8.210e-3,,8.210e-3
236.947,9.408e-4,,9.408e-4
236.952,9.862e-5,,9.862e-5
236.957,9.455e-6,,9.455e-6
236.962,8.292e-7,,8.292e-7
236.967,6.652e-8,,6.652e-8
237.932,1.331e-7,1.331e-7,
237.937,1.560e-6,1.560e-6,
237.942,1.673e-5,1.673e-5,
237.947,1.644e-4,1.644e-4,
237.952,1.478e-3,1.478e-3,
237.957,1.217e-2,1.217e-2,
237.962,9.179e-2,9.179e-2,
237.967,6.336e-1,6.336e-1,
237.972,4.004e+0,4.004e+0,
237.977,2.317e+1,2.317e+1,
237.982,1.227e+2,1.227e+2,
237.987,5.954e+2,5.954e+2,
237.992,2.644e+3,2.644e+3,
237.997,1.075e+4,1.075e+4,
238.002,4.002e+4,4.002e+4,
238.007,1.364e+5,1.364e+5,
238.012,4.256e+5,4.256e+5,
238.017,1.216e+6,1.216e+6,
238.022,3.181e+6,3.181e+6,
238.027,7.617e+6,7.617e+6,
238.032,1.670e+7,1.670e+7,
238.037,3.353e+7,3.353e+7,
238.042,6.163e+7,6.163e+7,
238.047,1.037e+8,1.037e+8,
238.052,1.598e+8,1.598e+8,
238.057,2.254e+8,2.254e+8,
238.062,2.911e+8,2.911e+8,
238.067,3.442e+8,3.442e+8,
238.072,3.727e+8,3.727e+8,
238.077,3.694e+8,3.694e+8,
238.082,3.352e+8,3.352e+8,
238.087,2.786e+8,2.786e+8,
238.092,2.119e+8,2.119e+8,
238.097,1.476e+8,1.476e+8,
238.102,9.412e+7,9.412e+7,
238.107,5.495e+7,5.495e+7,
238.112,2.937e+7,2.937e+7,
238.117,1.438e+7,1.438e+7,
238.122,6.442e+6,6.442e+6,
238.127,2.643e+6,2.643e+6,
238.132,9.927e+5,9.927e+5,
238.137,3.414e+5,3.414e+5,
238.142,1.075e+5,1.075e+5,
238.147,3.098e+4,3.098e+4,
238.152,8.178e+3,8.178e+3,
238.157,1.976e+3,1.976e+3,
238.162,4.372e+2,4.372e+2,
238.167,8.856e+1,8.856e+1,
238.172,1.643e+1,1.643e+1,
238.177,2.789e+0,2.789e+0,
238.182,4.336e-1,4.336e-1,
238.187,6.171e-2,6.171e-2,
238.192,8.042e-3,8.042e-3,
238.197,9.596e-4,9.596e-4,
238.202,1.048e-4,1.048e-4,
238.207,1.048e-5,1.048e-5,
238.212,9.600e-7,9.600e-7,
238.217,8.049e-8,8.049e-8,
240.668,3.774e-8,3.774e-8,
240.673,4.560e-7,4.560e-7,
240.678,5.055e-6,5.055e-6,
240.683,5.140e-5,5.140e-5,
240.688,4.795e-4,4.795e-4,
240.693,4.103e-3,4.103e-3,
240.698,3.221e-2,3.221e-2,
240.703,2.320e-1,2.320e-1,
240.708,1.533e+0,1.533e+0,
240.713,9.293e+0,9.293e+0,
240.718,5.168e+1,5.168e+1,
240.723,2.636e+2,2.636e+2,
240.728,1.234e+3,1.234e+3,
240.733,5.297e+3,5.297e+3,
240.738,2.087e+4,2.087e+4,
240.743,7.540e+4,7.540e+4,
240.748,2.499e+5,2.499e+5,
240.753,7.601e+5,7.601e+5,
240.758,2.121e+6,2.121e+6,
240.763,5.427e+6,5.427e+6,
240.768,1.274e+7,1.274e+7,
240.773,2.745e+7,2.745e+7,
240.778,5.424e+7,5.424e+7,
240.783,9.834e+7,9.834e+7,
240.788,1.635e+8,1.635e+8,
240.793,2.495e+8,2.495e+8,
240.798,3.493e+8,3.493e+8,
240.803,4.485e+8,4.485e+8,
240.808,5.283e+8,5.283e+8,
240.813,5.709e+8,5.709e+8,
240.818,5.660e+8,5.660e+8,
240.823,5.148e+8,5.148e+8,
240.828,4.296e+8,4.296e+8,
240.833,3.288e+8,3.288e+8,
240.838,2.309e+8,2.309e+8,
240.843,1.487e+8,1.487e+8,
240.848,8.791e+7,8.791e+7,
240.853,4.766e+7,4.766e+7,
240.858,2.371e+7,2.371e+7,
240.863,1.082e+7,1.082e+7,
240.868,4.528e+6,4.528e+6,
240.873,1.739e+6,1.739e+6,
240.878,6.127e+5,6.127e+5,
240.883,1.980e+5,1.980e+5,
240.888,5.872e+4,5.872e+4,
240.893,1.597e+4,1.597e+4,
240.898,3.986e+3,3.986e+3,
240.903,9.124e+2,9.124e+2,
240.908,1.916e+2,1.916e+2,
