Wavelength (nm),Sum(calc),Si I (1.1e-1),Si II (8.9e-1),Si III (7.3e-4)
548.930,7.638e-5,,5.779e-12,7.638e-5
548.935,9.910e-5,,5.777e-12,9.910e-5
548.940,1.265e-4,,5.776e-12,1.265e-4
548.945,1.587e-4,,5.774e-12,1.587e-4
548.950,1.960e-4,,5.772e-12,1.960e-4
548.955,2.379e-4,,5.770e-12,2.379e-4
548.960,2.842e-4,,5.768e-12,2.842e-4
548.965,3.338e-4,,5.767e-12,3.338e-4
548.970,3.856e-4,,5.765e-12,3.856e-4
548.975,4.381e-4,,5.763e-12,4.381e-4
548.980,4.896e-4,,5.761e-12,4.896e-4
548.985,5.382e-4,,5.759e-12,5.382e-4
548.990,5.818e-4,,5.758e-12,5.818e-4
548.995,6.186e-4,,5.756e-12,6.186e-4
549.000,6.470e-4,,5.754e-12,6.470e-4
549.005,6.655e-4,,5.752e-12,6.655e-4
549.010,6.732e-4,,5.750e-12,6.732e-4
549.015,6.699e-4,,5.749e-12,6.699e-4
549.020,6.556e-4,,5.747e-12,6.556e-4
549.025,6.311e-4,,5.745e-12,6.311e-4
549.030,5.975e-4,,5.743e-12,5.975e-4
549.035,5.563e-4,,5.741e-12,5.563e-4
549.040,5.095e-4,,5.740e-12,5.095e-4
549.045,4.589e-4,,5.738e-12,4.589e-4
549.050,4.066e-4,,5.736e-12,4.066e-4
549.055,3.543e-4,,5.734e-12,3.543e-4
549.060,3.036e-4,,5.732e-12,3.036e-4
549.065,2.560e-4,,5.730e-12,2.560e-4
549.070,2.122e-4,,5.729e-12,2.122e-4
549.075,1.730e-4,,5.727e-12,1.730e-4
549.080,1.388e-4,,5.725e-12,1.388e-4
549.085,1.095e-4,,5.723e-12,1.095e-4
549.090,8.493e-5,,5.721e-12,8.493e-5
549.095,6.481e-5,,5.720e-12,6.481e-5
549.100,4.864e-5,,5.718e-12,4.864e-5
549.105,3.591e-5,,5.716e-12,3.591e-5
549.110,2.607e-5,,5.714e-12,2.607e-5
549.115,1.862e-5,,5.712e-12,1.862e-5
549.120,1.307e-5,,5.711e-12,1.307e-5
549.125,9.032e-6,,5.709e-12,9.032e-6
549.130,6.136e-6,,5.707e-12,6.136e-6
549.135,4.101e-6,,5.705e-12,4.101e-6
549.140,2.695e-6,,5.703e-12,2.695e-6
549.145,1.742e-6,,5.702e-12,1.742e-6
549.150,1.108e-6,,5.700e-12,1.108e-6
549.155,6.927e-7,,5.698e-12,6.927e-7
549.160,4.261e-7,,5.696e-12,4.261e-7
549.165,2.577e-7,,5.694e-12,2.577e-7
549.170,1.533e-7,,5.693e-12,1.533e-7
549.175,8.974e-8,,5.691e-12,8.974e-8
549.180,5.165e-8,,5.689e-12,5.165e-8
549.185,2.924e-8,,5.687e-12,2.924e-8
549.190,1.628e-8,,5.685e-12,1.628e-8
549.195,8.915e-9,,5.684e-12,8.915e-9
549.200,4.802e-9,,5.682e-12,4.802e-9
549.205,2.544e-9,,5.680e-12,2.544e-9
549.210,1.325e-9,,5.678e-12,1.325e-9
549.215,6.793e-10,,5.676e-12,6.793e-10
549.220,3.424e-10,,5.675e-12,3.424e-10
549.225,1.697e-10,,5.673e-12,1.697e-10
549.230,8.276e-11,,5.671e-12,8.276e-11
549.235,3.969e-11,,5.669e-12,3.969e-11
549.240,1.872e-11,,5.667e-12,1.872e-11
549.245,8.684e-12,,5.666e-12,8.684e-12
549.250,3.963e-12,,5.664e-12,3.963e-12
549.255,1.778e-12,,5.662e-12,1.778e-12
549.260,7.849e-13,,5.660e-12,7.849e-13
549.265,3.408e-13,,5.658e-12,3.408e-13
549.270,1.455e-13,,5.656e-12,1.455e-13
549.275,6.111e-14,,5.655e-12,6.111e-14
549.280,2.524e-14,,5.653e-12,2.524e-14
549.285,1.025e-14,,5.651e-12,1.025e-14
549.289,4.929e-15,,5.650e-12,4.929e-15
549.294,1.944e-15,,5.648e-12,1.944e-15
549.299,7.538e-16,,5.646e-12,7.538e-16
549.304,2.875e-16,,5.644e-12,2.875e-16
549.309,1.079e-16,,5.642e-12,1.079e-16
549.314,3.980e-17,,5.641e-12,3.980e-17
549.319,1.445e-17,,5.639e-12,1.445e-17
549.324,5.156e-18,,5.637e-12,5.156e-18
549.329,1.810e-18,,5.635e-12,1.810e-18
549.334,6.251e-19,,5.633e-12,6.251e-19
549.339,2.123e-19,,5.632e-12,2.123e-19
549.344,7.092e-20,,5.630e-12,7.092e-20
549.349,2.330e-20,,5.628e-12,2.330e-20
549.354,7.529e-21,,5.626e-12,7.529e-21
553.648,9.099e-21,,4.076e-12,9.099e-21
553.653,2.777e-20,,4.074e-12,2.777e-20
553.658,8.341e-20,,4.072e-12,8.341e-20
553.663,2.464e-19,,4.070e-12,2.464e-19
553.668,7.164e-19,,4.068e-12,7.164e-19
553.673,2.049e-18,,4.067e-12,2.049e-18
553.678,5.765e-18,,4.065e-12,5.765e-18
553.683,1.596e-17,,4.063e-12,1.596e-17
553.688,4.347e-17,,4.061e-12,4.347e-17
553.693,1.165e-16,,4.059e-12,1.165e-16
553.698,3.070e-16,,4.058e-12,3.070e-16
553.703,7.963e-16,,4.056e-12,7.963e-16
553.708,2.032e-15,,4.054e-12,2.032e-15
553.713,5.101e-15,,4.052e-12,5.101e-15
553.718,1.260e-14,,4.050e-12,1.260e-14
553.723,3.062e-14,,4.049e-12,3.062e-14
553.728,7.320e-14,,4.047e-12,7.320e-14
553.733,1.722e-13,,4.045e-12,1.722e-13
553.738,3.984e-13,,4.043e-12,3.984e-13
553.743,9.070e-13,,4.041e-12,9.070e-13
553.748,2.032e-12,,4.040e-12,2.032e-12
553.753,4.477e-12,,4.038e-12,4.477e-12
553.758,9.707e-12,,4.036e-12,9.707e-12
553.763,2.071e-11,,4.034e-12,2.071e-11
553.768,4.345e-11,,4.032e-12,4.345e-11
553.773,8.972e-11,,4.031e-12,8.972e-11
553.778,1.822e-10,,4.029e-12,1.822e-10
553.783,3.642e-10,,4.027e-12,3.642e-10
553.788,7.161e-10,,4.025e-12,7.161e-10
553.793,1.385e-9,,4.023e-12,1.385e-9
553.798,2.636e-9,,4.022e-12,2.636e-9
553.803,4.936e-9,,4.020e-12,4.936e-9
553.808,9.093e-9,,4.018e-12,9.093e-9
553.813,1.648e-8,,4.016e-12,1.648e-8
553.818,2.939e-8,,4.014e-12,2.939e-8
553.823,5.155e-8,,4.013e-12,5.155e-8
553.828,8.898e-8,,4.011e-12,8.898e-8
553.833,1.511e-7,,4.009e-12,1.511e-7
553.838,2.524e-7,,4.007e-12,2.524e-7
553.843,4.148e-7,,4.005e-12,4.148e-7
553.848,6.708e-7,,4.003e-12,6.708e-7
553.853,1.067e-6,,4.002e-12,1.067e-6
553.858,1.670e-6,,4.000e-12,1.670e-6
553.863,2.572e-6,,3.998e-12,2.572e-6
553.868,3.897e-6,,3.996e-12,3.897e-6
553.873,5.809e-6,,3.994e-12,5.809e-6
553.878,8.518e-6,,3.993e-12,8.518e-6
553.883,1.229e-5,,3.991e-12,1.229e-5
553.888,1.745e-5,,3.989e-12,1.745e-5
553.893,2.436e-5,,3.987e-12,2.436e-5
553.898,3.347e-5,,3.985e-12,3.347e-5
553.903,4.525e-5,,3.984e-12,4.525e-5
553.908,6.017e-5,,3.982e-12,6.017e-5
553.913,7.873e-5,,3.980e-12,7.873e-5
553.918,1.013e-4,,3.978e-12,1.013e-4
553.923,1.284e-4,,3.976e-12,1.284e-4
553.928,1.599e-4,,3.975e-12,1.599e-4
553.933,1.960e-4,,3.973e-12,1.960e-4
553.938,2.364e-4,,3.971e-12,2.364e-4
553.943,2.806e-4,,3.969e-12,2.806e-4
553.948,3.275e-4,,3.967e-12,3.275e-4
553.953,3.762e-4,,3.966e-12,3.762e-4
553.958,4.250e-4,,3.964e-12,4.250e-4
553.963,4.725e-4,,3.962e-12,4.725e-4
553.968,5.168e-4,,3.960e-12,5.168e-4
553.973,5.561e-4,,3.958e-12,5.561e-4
553.978,5.888e-4,,3.957e-12,5.888e-4
553.983,6.132e-4,,3.955e-12,6.132e-4
553.988,6.284e-4,,3.953e-12,6.284e-4
553.993,6.336e-4,,3.951e-12,6.336e-4
553.998,6.284e-4,,3.949e-12,6.284e-4
554.003,6.132e-4,,3.948e-12,6.132e-4
554.008,5.888e-4,,3.946e-12,5.888e-4
554.013,5.561e-4,,3.944e-12,5.561e-4
554.018,5.168e-4,,3.942e-12,5.168e-4
554.023,4.725e-4,,3.940e-12,4.725e-4
554.028,4.250e-4,,3.938e-12,4.250e-4
554.033,3.762e-4,,3.937e-12,3.762e-4
554.038,3.275e-4,,3.935e-12,3.275e-4
554.043,2.806e-4,,3.933e-12,2.806e-4
554.048,2.364e-4,,3.931e-12,2.364e-4
554.053,1.960e-4,,3.929e-12,1.960e-4
554.058,1.599e-4,,3.928e-12,1.599e-4
554.063,1.284e-4,,3.926e-12,1.284e-4
554.068,1.013e-4,,3.924e-12,1.013e-4
554.073,7.873e-5,,3.922e-12,7.873e-5
554.078,6.017e-5,,3.920e-12,6.017e-5
554.083,4.525e-5,,3.919e-12,4.525e-5
554.088,3.347e-5,,3.917e-12,3.347e-5
554.093,2.436e-5,,3.915e-12,2.436e-5
554.098,1.745e-5,,3.913e-12,1.745e-5
554.103,1.229e-5,,3.911e-12,1.229e-5
554.108,8.518e-6,,3.910e-12,8.518e-6
554.113,5.809e-6,,3.908e-12,5.809e-6
554.118,3.897e-6,,3.906e-12,3.897e-6
554.123,2.572e-6,,3.904e-12,2.572e-6
554.128,1.670e-6,,3.902e-12,1.670e-6
554.133,1.067e-6,,3.901e-12,1.067e-6
554.138,6.708e-7,,3.899e-12,6.708e-7
554.143,4.148e-7,,3.897e-12,4.148e-7
554.148,2.524e-7,,3.895e-12,2.524e-7
554.153,1.511e-7,,3.893e-12,1.511e-7
554.158,8.898e-8,,3.892e-12,8.898e-8
554.163,5.155e-8,,3.890e-12,5.155e-8
554.168,2.939e-8,,3.888e-12,2.939e-8
554.173,1.648e-8,,3.886e-12,1.648e-8
554.178,9.093e-9,,3.884e-12,9.093e-9
554.183,4.936e-9,,3.883e-12,4.936e-9
554.188,2.636e-9,,3.881e-12,2.636e-9
554.193,1.385e-9,,3.879e-12,1.385e-9
554.198,7.161e-10,,3.877e-12,7.161e-10
554.203,3.642e-10,,3.875e-12,3.642e-10
554.208,1.822e-10,,3.874e-12,1.822e-10
554.213,8.972e-11,,3.872e-12,8.972e-11
554.218,4.345e-11,,3.870e-12,4.345e-11
554.223,2.071e-11,,3.868e-12,2.071e-11
554.228,9.707e-12,,3.866e-12,9.707e-12
554.233,4.477e-12,,3.864e-12,4.477e-12
554.238,2.032e-12,,3.863e-12,2.032e-12
554.243,9.070e-13,,3.861e-12,9.070e-13
554.248,3.984e-13,,3.859e-12,3.984e-13
554.253,1.722e-13,,3.857e-12,1.722e-13
554.258,7.320e-14,,3.855e-12,7.320e-14
554.263,3.062e-14,,3.854e-12,3.062e-14
554.268,1.260e-14,,3.852e-12,1.260e-14
554.273,5.101e-15,,3.850e-12,5.101e-15
554.278,2.032e-15,,3.848e-12,2.032e-15
554.283,7.963e-16,,3.846e-12,7.963e-16
554.288,3.070e-16,,3.845e-12,3.070e-16
554.293,1.165e-16,,3.843e-12,1.165e-16
554.298,4.347e-17,,3.841e-12,4.347e-17
554.303,1.596e-17,,3.839e-12,1.596e-17
554.308,5.765e-18,,3.837e-12,5.765e-18
554.312,2.523e-18,,3.836e-12,2.523e-18
554.317,8.851e-19,,3.834e-12,8.851e-19
554.322,3.055e-19,,3.832e-12,3.055e-19
554.327,1.037e-19,,3.831e-12,1.037e-19
554.332,3.465e-20,,3.829e-12,3.465e-20
554.337,1.139e-20,,3.827e-12,1.139e-20
559.575,4.422e-21,,1.936e-12,4.422e-21
559.580,1.340e-20,,1.934e-12,1.340e-20
559.585,3.994e-20,,1.932e-12,3.994e-20
559.590,1.172e-19,,1.930e-12,1.172e-19
559.595,3.385e-19,,1.928e-12,3.385e-19
559.600,9.621e-19,,1.927e-12,9.621e-19
559.605,2.691e-18,,1.925e-12,2.691e-18
559.610,7.409e-18,,1.923e-12,7.409e-18
559.615,2.007e-17,,1.921e-12,2.007e-17
559.620,5.353e-17,,1.919e-12,5.353e-17
559.625,1.405e-16,,1.918e-12,1.405e-16
559.630,3.629e-16,,1.916e-12,3.629e-16
559.635,9.224e-16,,1.914e-12,9.224e-16
559.640,2.308e-15,,1.912e-12,2.308e-15
559.645,5.682e-15,,1.910e-12,5.682e-15
559.650,1.377e-14,,1.909e-12,1.377e-14
559.655,3.284e-14,,1.907e-12,3.284e-14
559.660,7.708e-14,,1.905e-12,7.708e-14
559.665,1.781e-13,,1.903e-12,1.781e-13
559.670,4.048e-13,,1.901e-12,4.048e-13
559.675,9.058e-13,,1.900e-12,9.058e-13
559.680,1.995e-12,,1.898e-12,1.995e-12
559.685,4.323e-12,,1.896e-12,4.323e-12
559.690,9.222e-12,,1.894e-12,9.222e-12
559.695,1.936e-11,,1.892e-12,1.936e-11
559.700,4.000e-11,,1.891e-12,4.000e-11
559.705,8.133e-11,,1.889e-12,8.133e-11
559.710,1.628e-10,,1.887e-12,1.628e-10
559.715,3.205e-10,,1.885e-12,3.205e-10
559.720,6.213e-10,,1.883e-12,6.213e-10
559.725,1.185e-9,,1.881e-12,1.185e-9
559.730,2.225e-9,,1.880e-12,2.225e-9
559.735,4.112e-9,,1.878e-12,4.112e-9
559.740,7.479e-9,,1.876e-12,7.479e-9
559.745,1.339e-8,,1.874e-12,1.339e-8
559.750,2.358e-8,,1.872e-12,2.358e-8
559.755,4.087e-8,,1.871e-12,4.087e-8
559.760,6.974e-8,,1.869e-12,6.974e-8
559.765,1.171e-7,,1.867e-12,1.171e-7
559.770,1.935e-7,,1.865e-12,1.935e-7
559.775,3.148e-7,,1.863e-12,3.148e-7
559.780,5.039e-7,,1.862e-12,5.039e-7
559.785,7.938e-7,,1.860e-12,7.938e-7
559.790,1.231e-6,,1.858e-12,1.231e-6
559.795,1.878e-6,,1.856e-12,1.878e-6
559.800,2.821e-6,,1.854e-12,2.821e-6
559.805,4.169e-6,,1.853e-12,4.169e-6
559.810,6.065e-6,,1.851e-12,6.065e-6
559.815,8.683e-6,,1.849e-12,8.683e-6
559.820,1.223e-5,,1.847e-12,1.223e-5
559.825,1.697e-5,,1.845e-12,1.697e-5
559.830,2.315e-5,,1.844e-12,2.315e-5
559.835,3.110e-5,,1.842e-12,3.110e-5
559.840,4.111e-5,,1.840e-12,4.111e-5
559.845,5.349e-5,,1.838e-12,5.349e-5
559.850,6.849e-5,,1.836e-12,6.849e-5
559.855,8.630e-5,,1.835e-12,8.630e-5
559.860,1.070e-4,,1.833e-12,1.070e-4
559.865,1.307e-4,,1.831e-12,1.307e-4
559.870,1.570e-4,,1.829e-12,1.570e-4
559.875,1.856e-4,,1.827e-12,1.856e-4
559.880,2.159e-4,,1.826e-12,2.159e-4
559.885,2.473e-4,,1.824e-12,2.473e-4
559.890,2.787e-4,,1.822e-12,2.787e-4
559.895,3.091e-4,,1.820e-12,3.091e-4
559.900,3.375e-4,,1.818e-12,3.375e-4
559.905,3.626e-4,,1.816e-12,3.626e-4
559.910,3.834e-4,,1.815e-12,3.834e-4
559.915,3.990e-4,,1.813e-12,3.990e-4
559.920,4.086e-4,,1.811e-12,4.086e-4
559.925,4.119e-4,,1.809e-12,4.119e-4
559.930,4.086e-4,,1.807e-12,4.086e-4
559.935,3.990e-4,,1.806e-12,3.990e-4
559.940,3.834e-4,,1.804e-12,3.834e-4
559.945,3.626e-4,,1.802e-12,3.626e-4
559.950,3.375e-4,,1.800e-12,3.375e-4
559.955,3.091e-4,,1.798e-12,3.091e-4
559.960,2.787e-4,,1.797e-12,2.787e-4
559.965,2.473e-4,,1.795e-12,2.473e-4
559.970,2.159e-4,,1.793e-12,2.159e-4
559.975,1.856e-4,,1.791e-12,1.856e-4
559.980,1.570e-4,,1.789e-12,1.570e-4
559.985,1.307e-4,,1.788e-12,1.307e-4
559.990,1.070e-4,,1.786e-12,1.070e-4
559.995,8.630e-5,,1.784e-12,8.630e-5
560.000,6.849e-5,,1.782e-12,6.849e-5
560.005,5.349e-5,,1.780e-12,5.349e-5
560.010,4.111e-5,,1.779e-12,4.111e-5
560.015,3.110e-5,,1.777e-12,3.110e-5
560.020,2.315e-5,,1.775e-12,2.315e-5
560.025,1.697e-5,,1.773e-12,1.697e-5
560.030,1.223e-5,,1.771e-12,1.223e-5
560.035,8.683e-6,,1.770e-12,8.683e-6
560.040,6.065e-6,,1.768e-12,6.065e-6
560.045,4.169e-6,,1.766e-12,4.169e-6
560.049,3.054e-6,,1.764e-12,3.054e-6
560.054,2.040e-6,,1.763e-12,2.040e-6
560.059,1.341e-6,,1.761e-12,1.341e-6
560.064,8.677e-7,,1.759e-12,8.677e-7
560.069,5.525e-7,,1.757e-12,5.525e-7
560.074,3.463e-7,,1.755e-12,3.463e-7
560.079,2.136e-7,,1.754e-12,2.136e-7
560.084,1.297e-7,,1.752e-12,1.297e-7
560.089,7.746e-8,,1.750e-12,7.746e-8
560.094,4.554e-8,,1.748e-12,4.554e-8
560.099,2.635e-8,,1.746e-12,2.635e-8
560.104,1.501e-8,,1.745e-12,1.501e-8
560.109,8.413e-9,,1.743e-12,8.413e-9
560.114,4.641e-9,,1.741e-12,4.641e-9
560.119,2.519e-9,,1.739e-12,2.519e-9
560.124,1.346e-9,,1.737e-12,1.346e-9
560.129,7.079e-10,,1.736e-12,7.079e-10
560.134,3.664e-10,,1.734e-12,3.664e-10
560.139,1.866e-10,,1.732e-12,1.866e-10
560.144,9.355e-11,,1.730e-12,9.355e-11
560.149,4.616e-11,,1.728e-12,4.616e-11
560.154,2.241e-11,,1.727e-12,2.241e-11
560.159,1.071e-11,,1.725e-12,1.071e-11
560.164,5.037e-12,,1.723e-12,5.037e-12
560.169,2.331e-12,,1.721e-12,2.331e-12
560.174,1.062e-12,,1.719e-12,1.062e-12
560.179,4.762e-13,,1.718e-12,4.762e-13
560.184,2.101e-13,,1.716e-12,2.101e-13
560.189,9.125e-14,,1.714e-12,9.125e-14
560.194,3.900e-14,,1.712e-12,3.900e-14
560.199,1.640e-14,,1.710e-12,1.640e-14
560.204,6.791e-15,,1.709e-12,6.791e-15
560.209,2.767e-15,,1.707e-12,2.767e-15
560.214,1.110e-15,,1.705e-12,1.110e-15
560.219,4.379e-16,,1.703e-12,4.379e-16
560.224,1.701e-16,,1.701e-12,1.701e-16
560.229,6.501e-17,,1.699e-12,6.501e-17
560.234,2.446e-17,,1.698e-12,2.446e-17
560.239,9.055e-18,,1.696e-12,9.055e-18
560.244,3.300e-18,,1.694e-12,3.300e-18
560.249,1.183e-18,,1.692e-12,1.183e-18
560.254,4.177e-19,,1.690e-12,4.177e-19
560.259,1.451e-19,,1.689e-12,1.451e-19
560.264,4.960e-20,,1.687e-12,4.960e-20
560.269,1.669e-20,,1.685e-12,1.669e-20
562.945,7.188e-13,,7.188e-13,2.394e-20
562.950,2.163e-12,,2.163e-12,2.395e-20
562.955,6.405e-12,,6.405e-12,2.396e-20
562.960,1.867e-11,,1.867e-11,2.398e-20
562.965,5.358e-11,,5.358e-11,2.399e-20
562.970,1.514e-10,,1.514e-10,2.400e-20
562.975,4.209e-10,,4.209e-10,2.402e-20
562.980,1.152e-9,,1.152e-9,2.403e-20
562.985,3.104e-9,,3.104e-9,2.404e-20
562.990,8.232e-9,,8.232e-9,2.406e-20
562.995,2.149e-8,,2.149e-8,2.407e-20
563.000,5.523e-8,,5.523e-8,2.408e-20
563.005,1.397e-7,,1.397e-7,2.410e-20
563.010,3.480e-7,,3.480e-7,2.411e-20
563.015,8.530e-7,,8.530e-7,2.413e-20
563.020,2.058e-6,,2.058e-6,2.414e-20
563.025,4.889e-6,,4.889e-6,2.415e-20
563.030,1.143e-5,,1.143e-5,2.417e-20
563.035,2.631e-5,,2.631e-5,2.418e-20
563.040,5.960e-5,,5.960e-5,2.419e-20
563.045,1.329e-4,,1.329e-4,2.421e-20
563.050,2.918e-4,,2.918e-4,2.422e-20
563.055,6.306e-4,,6.306e-4,2.423e-20
563.060,1.341e-3,,1.341e-3,2.425e-20
563.065,2.809e-3,,2.809e-3,2.426e-20
563.070,5.789e-3,,5.789e-3,2.427e-20
563.075,1.175e-2,,1.175e-2,2.429e-20
563.080,2.346e-2,,2.346e-2,2.430e-20
563.085,4.612e-2,,4.612e-2,2.431e-20
563.090,8.926e-2,,8.926e-2,2.433e-20
563.095,1.700e-1,,1.700e-1,2.434e-20
563.100,3.189e-1,,3.189e-1,2.436e-20
563.105,5.886e-1,,5.886e-1,2.437e-20
563.110,1.070e+0,,1.070e+0,2.438e-20
563.115,1.913e+0,,1.913e+0,2.440e-20
563.120,3.368e+0,,3.368e+0,2.441e-20
563.125,5.838e+0,,5.838e+0,2.442e-20
563.130,9.959e+0,,9.959e+0,2.444e-20
563.135,1.673e+1,,1.673e+1,2.445e-20
563.140,2.765e+1,,2.765e+1,2.446e-20
563.145,4.499e+1,,4.499e+1,2.448e-20
563.150,7.207e+1,,7.207e+1,2.449e-20
563.155,1.136e+2,,1.136e+2,2.450e-20
563.160,1.764e+2,,1.764e+2,2.452e-20
563.165,2.695e+2,,2.695e+2,2.453e-20
563.170,4.053e+2,,4.053e+2,2.454e-20
563.175,6.001e+2,,6.001e+2,2.456e-20
563.180,8.746e+2,,8.746e+2,2.457e-20
563.185,1.255e+3,,1.255e+3,2.459e-20
563.190,1.772e+3,,1.772e+3,2.460e-20
563.195,2.463e+3,,2.463e+3,2.461e-20
563.200,3.370e+3,,3.370e+3,2.463e-20
563.205,4.539e+3,,4.539e+3,2.464e-20
563.210,6.018e+3,,6.018e+3,2.465e-20
563.215,7.854e+3,,7.854e+3,2.467e-20
563.220,1.009e+4,,1.009e+4,2.468e-20
563.225,1.276e+4,,1.276e+4,2.469e-20
563.230,1.589e+4,,1.589e+4,2.471e-20
563.235,1.947e+4,,1.947e+4,2.472e-20
563.240,2.348e+4,,2.348e+4,2.473e-20
563.245,2.788e+4,,2.788e+4,2.475e-20
563.250,3.259e+4,,3.259e+4,2.476e-20
563.255,3.749e+4,,3.749e+4,2.478e-20
563.260,4.247e+4,,4.247e+4,2.479e-20
563.265,4.734e+4,,4.734e+4,2.480e-20
563.270,5.196e+4,,5.196e+4,2.482e-20
563.275,5.613e+4,,5.613e+4,2.483e-20
563.280,5.968e+4,,5.968e+4,2.484e-20
563.285,6.247e+4,,6.247e+4,2.486e-20
563.290,6.437e+4,,6.437e+4,2.487e-20
563.295,6.529e+4,,6.529e+4,2.488e-20
563.300,6.519e+4,,6.519e+4,2.490e-20
563.305,6.407e+4,,6.407e+4,2.491e-20
563.310,6.198e+4,,6.198e+4,2.492e-20
563.315,5.903e+4,,5.903e+4,2.494e-20
563.320,5.534e+4,,5.534e+4,2.495e-20
563.325,5.106e+4,,5.106e+4,2.496e-20
563.330,4.638e+4,,4.638e+4,2.498e-20
563.335,4.147e+4,,4.147e+4,2.499e-20
563.340,3.650e+4,,3.650e+4,2.501e-20
563.345,3.163e+4,,3.163e+4,2.502e-20
563.350,2.697e+4,,2.697e+4,2.503e-20
563.355,2.265e+4,,2.265e+4,2.505e-20
563.360,1.871e+4,,1.871e+4,2.506e-20
563.365,1.522e+4,,1.522e+4,2.507e-20
563.370,1.219e+4,,1.219e+4,2.509e-20
563.375,9.609e+3,,9.609e+3,2.510e-20
563.380,7.456e+3,,7.456e+3,2.511e-20
563.385,5.695e+3,,5.695e+3,2.513e-20
563.390,4.282e+3,,4.282e+3,2.514e-20
563.395,3.169e+3,,3.169e+3,2.515e-20
563.400,2.309e+3,,2.309e+3,2.517e-20
563.405,1.656e+3,,1.656e+3,2.518e-20
563.410,1.169e+3,,1.169e+3,2.519e-20
563.415,8.121e+2,,8.121e+2,2.521e-20
563.420,5.555e+2,,5.555e+2,2.522e-20
563.425,3.740e+2,,3.740e+2,2.524e-20
563.430,2.479e+2,,2.479e+2,2.525e-20
563.435,1.618e+2,,1.618e+2,2.526e-20
563.440,1.039e+2,,1.039e+2,2.528e-20
563.445,6.568e+1,,6.568e+1,2.529e-20
563.450,4.087e+1,,4.087e+1,2.530e-20
563.455,2.504e+1,,2.504e+1,2.532e-20
563.460,1.510e+1,,1.510e+1,2.533e-20
563.465,8.961e+0,,8.961e+0,2.534e-20
563.470,5.236e+0,,5.236e+0,2.536e-20
563.475,3.012e+0,,3.012e+0,2.537e-20
563.480,1.705e+0,,1.705e+0,2.538e-20
563.485,9.503e-1,,9.503e-1,2.540e-20
563.490,5.213e-1,,5.213e-1,2.541e-20
563.495,2.815e-1,,2.815e-1,2.543e-20
563.500,1.497e-1,,1.497e-1,2.544e-20
563.505,7.832e-2,,7.832e-2,2.545e-20
563.510,4.034e-2,,4.034e-2,2.547e-20
563.515,2.045e-2,,2.045e-2,2.548e-20
563.520,1.021e-2,,1.021e-2,2.549e-20
563.525,5.016e-3,,5.016e-3,2.551e-20
563.530,2.426e-3,,2.426e-3,2.552e-20
563.535,1.155e-3,,1.155e-3,2.553e-20
563.540,5.412e-4,,5.412e-4,2.555e-20
563.545,2.497e-4,,2.497e-4,2.556e-20
563.550,1.134e-4,,1.134e-4,2.557e-20
563.555,5.067e-5,,5.067e-5,2.559e-20
563.560,2.230e-5,,2.230e-5,2.560e-20
563.565,9.657e-6,,9.657e-6,2.561e-20
563.570,4.117e-6,,4.117e-6,2.563e-20
563.575,1.728e-6,,1.728e-6,2.564e-20
563.580,7.138e-7,,7.138e-7,2.566e-20
563.585,2.903e-7,,2.903e-7,2.567e-20
563.590,1.162e-7,,1.162e-7,2.568e-20
563.595,4.579e-8,,4.579e-8,2.570e-20
563.600,1.776e-8,,1.776e-8,2.571e-20
563.605,6.782e-9,,6.782e-9,2.572e-20
563.610,2.549e-9,,2.549e-9,2.574e-20
563.615,9.430e-10,,9.430e-10,2.575e-20
563.620,3.434e-10,,3.434e-10,2.576e-20
563.625,1.231e-10,,1.231e-10,2.578e-20
563.630,4.345e-11,,4.345e-11,2.579e-20
563.635,1.509e-11,,1.509e-11,2.580e-20
563.639,6.405e-12,,6.405e-12,2.582e-20
563.644,2.163e-12,,2.163e-12,2.583e-20
565.712,1.121e-12,,1.121e-12,3.143e-20
565.717,3.348e-12,,3.348e-12,3.144e-20
565.722,9.842e-12,,9.842e-12,3.146e-20
565.727,2.848e-11,,2.848e-11,3.147e-20
565.732,8.115e-11,,8.115e-11,3.148e-20
565.737,2.276e-10,,2.276e-10,3.150e-20
565.742,6.286e-10,,6.286e-10,3.151e-20
565.747,1.709e-9,,1.709e-9,3.152e-20
565.752,4.575e-9,,4.575e-9,3.154e-20
565.757,1.206e-8,,1.206e-8,3.155e-20
565.762,3.128e-8,,3.128e-8,3.156e-20
565.767,7.991e-8,,7.991e-8,3.158e-20
565.772,2.009e-7,,2.009e-7,3.159e-20
565.777,4.975e-7,,4.975e-7,3.161e-20
565.782,1.213e-6,,1.213e-6,3.162e-20
565.787,2.910e-6,,2.910e-6,3.163e-20
565.791,5.797e-6,,5.797e-6,3.164e-20
565.796,1.353e-5,,1.353e-5,3.166e-20
565.801,3.107e-5,,3.107e-5,3.167e-20
565.806,7.028e-5,,7.028e-5,3.168e-20
565.811,1.565e-4,,1.565e-4,3.170e-20
565.816,3.430e-4,,3.430e-4,3.171e-20
565.821,7.403e-4,,7.403e-4,3.172e-20
565.826,1.573e-3,,1.573e-3,3.174e-20
565.831,3.291e-3,,3.291e-3,3.175e-20
565.836,6.777e-3,,6.777e-3,3.176e-20
565.841,1.374e-2,,1.374e-2,3.178e-20
565.846,2.743e-2,,2.743e-2,3.179e-20
565.851,5.391e-2,,5.391e-2,3.181e-20
565.856,1.043e-1,,1.043e-1,3.182e-20
